DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,14/2/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,16/2/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,2/3/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,11/3/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,11/3/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,31/3/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,4/4/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,12/4/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,26/4/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,18/5/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,20/5/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,10/6/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,22/6/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,16/7/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,25/7/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,27/7/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,28/7/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,1/8/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,2/8/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,18/8/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,22/8/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,27/8/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,10/9/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,15/9/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,2/10/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,12/10/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,21/10/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,21/10/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,30/10/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,10/11/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,19/11/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,7/12/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,9/12/2014,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,SIN EMPLEO DE ARMAS,11/12/2014,MASCULINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,19/3/2014,FEMENINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,26/3/2014,FEMENINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,10/4/2014,MASCULINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,6/7/2014,MASCULINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,15/7/2014,FEMENINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,14/8/2014,MASCULINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,21/8/2014,MASCULINO,ADOLESCENTES,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,23/8/2014,MASCULINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,17/9/2014,MASCULINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,14/10/2014,MASCULINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,21/10/2014,FEMENINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,19/11/2014,MASCULINO,ADULTOS,1
VALLE,GINEBRA,76306000,SIN EMPLEO DE ARMAS,15/12/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,14/1/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,5/2/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,2/3/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,3/5/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,7/5/2014,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,15/5/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,17/5/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,27/5/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,7/7/2014,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,31/7/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,6/8/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,11/8/2014,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,18/8/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,22/8/2014,MASCULINO,ADULTOS,2
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,4/9/2014,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,8/9/2014,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,17/9/2014,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,22/9/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,3/10/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,18/10/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,27/10/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,1/11/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,8/11/2014,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,21/12/2014,FEMENINO,ADULTOS,1
VALLE,GUACARÍ,76318000,SIN EMPLEO DE ARMAS,31/12/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,4/1/2014,MASCULINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,5/1/2014,FEMENINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,15/1/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,16/1/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,18/1/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,22/1/2014,MASCULINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,23/1/2014,MASCULINO,ADOLESCENTES,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,24/1/2014,MASCULINO,ADOLESCENTES,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,31/1/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,2/2/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,3/2/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,5/2/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,6/2/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,7/2/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,7/2/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,8/2/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,9/2/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,10/2/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,11/2/2014,MASCULINO,ADOLESCENTES,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,19/2/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,20/2/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,23/2/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,24/2/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,25/2/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,2/3/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,3/3/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,4/3/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,5/3/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,5/3/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,7/3/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,8/3/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,8/3/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,10/3/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,12/3/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,14/3/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,15/3/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,17/3/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,21/3/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,22/3/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,23/3/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,24/3/2014,FEMENINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,29/3/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,30/3/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,30/3/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,31/3/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,5/4/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,6/4/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,8/4/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,11/4/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,16/4/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,18/4/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,22/4/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,24/4/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,25/4/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,25/4/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,27/4/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,29/4/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,30/4/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,30/4/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,1/5/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,7/5/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,9/5/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,13/5/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,13/5/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,23/5/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,23/5/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,24/5/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,25/5/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,28/5/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,29/5/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,31/5/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,2/6/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,2/6/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,7/6/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,14/6/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,16/6/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,20/6/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,22/6/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,24/6/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,28/6/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,2/7/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,7/7/2014,FEMENINO,ADOLESCENTES,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,7/7/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,8/7/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,9/7/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,12/7/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,13/7/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,16/7/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,17/7/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,17/7/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,18/7/2014,FEMENINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,18/7/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,19/7/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,21/7/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,26/7/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,26/7/2014,MASCULINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,29/7/2014,MASCULINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,2/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,4/8/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,4/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,5/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,6/8/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,6/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,9/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,10/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,11/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,12/8/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,15/8/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,17/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,19/8/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,19/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,20/8/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,21/8/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,21/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,23/8/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,24/8/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,25/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,31/8/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,1/9/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,9/9/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,14/9/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,16/9/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,16/9/2014,MASCULINO,ADOLESCENTES,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,17/9/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,17/9/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,24/9/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,26/9/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,28/9/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,2/10/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,9/10/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,10/10/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,14/10/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,14/10/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,17/10/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,17/10/2014,MASCULINO,ADOLESCENTES,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,18/10/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,26/10/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,28/10/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,29/10/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,29/10/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,31/10/2014,MASCULINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,1/11/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,6/11/2014,FEMENINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,7/11/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,19/11/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,19/11/2014,MASCULINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,24/11/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,26/11/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,1/12/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,7/12/2014,FEMENINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,11/12/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,16/12/2014,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,SIN EMPLEO DE ARMAS,21/12/2014,MASCULINO,ADULTOS,1
